snapshot_id,snapshot_date,product_id,store_id,stock_on_hand,stock_reserved,stock_available,reorder_point,days_of_cover,stock_status,scenario_phase
1319,2025-12-19,22,6,219,63,156,66,6,Healthy,Current
1320,2025-02-27,40,2,232,6,226,60,37,Healthy,Current
1321,2024-04-19,41,1,227,34,193,90,37,Healthy,Future
1322,2025-01-16,29,1,43,1,42,88,19,Low Stock,Current
1323,2024-10-30,34,6,334,66,268,132,42,Healthy,Future
1324,2025-02-09,119,3,122,16,106,130,17,Low Stock,Future
1325,2025-09-10,41,6,285,52,233,82,30,Healthy,Future
1326,2025-12-13,42,2,167,50,117,77,10,Healthy,Future
1327,2024-08-31,50,3,175,53,122,79,3,Healthy,Future
1328,2025-09-01,24,1,111,71,40,90,16,Low Stock,Current
1329,2024-01-06,70,1,285,14,271,42,10,Healthy,Future
1330,2025-06-23,60,3,19,49,0,56,32,Stockout,Current
1331,2024-04-03,30,6,201,6,195,88,41,Healthy,Future
1332,2024-10-15,88,6,119,10,109,90,7,Healthy,Current
1333,2025-07-08,107,6,226,41,185,124,35,Healthy,Future
1334,2025-09-11,35,3,64,24,40,42,2,Low Stock,Current
1335,2025-09-15,85,2,165,59,106,59,15,Healthy,Current
1336,2025-07-02,74,6,267,68,199,59,22,Healthy,Future
1337,2024-07-15,115,6,129,71,58,70,11,Low Stock,Future
1338,2025-08-26,34,6,61,18,43,65,11,Low Stock,Future
1339,2024-05-13,32,3,144,6,138,138,24,Healthy,Current
1340,2024-02-27,3,6,50,60,0,41,45,Stockout,Current
1341,2024-07-06,8,4,141,50,91,80,14,Healthy,Current
1342,2025-05-21,113,1,308,60,248,99,25,Healthy,Future
1343,2024-10-07,50,4,230,86,144,64,13,Healthy,Current
1344,2025-08-21,66,6,162,40,122,113,42,Healthy,Current
1345,2025-10-06,21,6,45,29,16,85,1,Low Stock,Current
1346,2024-06-23,55,6,172,56,116,134,36,Low Stock,Future
1347,2024-10-24,101,1,159,69,90,131,3,Low Stock,Current
1348,2024-09-04,93,2,171,9,162,103,17,Healthy,Current
1349,2025-08-28,91,1,333,74,259,105,34,Healthy,Future
1350,2024-02-13,15,4,47,14,33,133,19,Low Stock,Future
1351,2024-05-21,47,6,242,20,222,44,32,Healthy,Future
1352,2025-02-21,6,1,31,59,0,73,34,Stockout,Current
1353,2024-07-30,37,2,10,58,0,100,26,Stockout,Current
1354,2025-10-23,58,3,187,38,149,139,22,Healthy,Current
1355,2024-01-09,33,6,192,87,105,62,27,Healthy,Future
1356,2025-10-28,119,6,198,16,182,57,8,Healthy,Future
1357,2024-01-25,56,1,45,38,7,127,33,Low Stock,Current
1358,2025-07-16,4,6,263,9,254,57,21,Healthy,Future
1359,2025-12-28,36,4,294,66,228,118,42,Healthy,Future
1360,2024-09-28,110,6,67,9,58,44,28,Healthy,Current
1361,2024-11-16,47,6,144,60,84,134,32,Low Stock,Current
1362,2025-09-17,112,2,93,35,58,50,4,Healthy,Current
1363,2024-05-12,79,6,170,66,104,75,31,Healthy,Current
1364,2024-03-21,19,4,248,0,248,91,23,Healthy,Future
1365,2024-11-16,74,2,15,5,10,140,24,Low Stock,Current
1366,2024-12-31,51,6,46,50,0,109,44,Stockout,Current
1367,2025-07-18,105,6,38,14,24,129,41,Low Stock,Current
1368,2024-02-11,9,6,94,48,46,48,0,Low Stock,Current
1369,2024-10-05,37,6,347,63,284,134,50,Healthy,Future
1370,2024-05-13,23,6,71,15,56,126,25,Low Stock,Current
1371,2024-04-21,30,6,57,38,19,84,37,Low Stock,Future
1372,2025-04-08,98,2,131,8,123,59,48,Healthy,Current
1373,2025-04-17,111,6,92,13,79,67,5,Healthy,Current
1374,2024-10-09,38,6,67,55,12,138,9,Low Stock,Future
1375,2024-01-03,57,6,251,90,161,135,15,Healthy,Current
1376,2025-07-12,101,2,207,69,138,55,1,Healthy,Current
1377,2025-03-15,111,6,66,4,62,63,12,Low Stock,Current
1378,2025-01-16,12,6,240,41,199,128,10,Healthy,Current
1379,2024-12-25,87,2,80,8,72,84,20,Low Stock,Current
1380,2024-12-11,23,6,165,34,131,83,27,Healthy,Future
1381,2024-06-19,107,6,131,32,99,113,25,Low Stock,Current
1382,2025-02-22,18,1,94,41,53,132,41,Low Stock,Future
1383,2025-04-27,72,4,164,55,109,74,7,Healthy,Current
1384,2024-08-12,42,6,87,72,15,57,13,Low Stock,Current
1385,2024-09-14,85,6,112,58,54,50,35,Healthy,Future
1386,2024-03-16,75,2,55,8,47,46,6,Healthy,Current
1387,2024-08-19,95,1,68,20,48,127,36,Low Stock,Current
1388,2024-07-26,62,6,127,6,121,112,47,Healthy,Future
1389,2025-03-04,77,4,48,66,0,136,8,Stockout,Current
1390,2025-06-06,12,3,115,75,40,138,39,Low Stock,Future
1391,2025-08-11,23,6,144,84,60,67,36,Low Stock,Future
1392,2025-06-02,55,1,45,70,0,79,38,Stockout,Current
1393,2024-02-15,107,3,228,46,182,108,3,Healthy,Future
1394,2024-06-15,61,1,236,80,156,122,22,Healthy,Future
1395,2024-10-24,87,6,109,8,101,125,20,Low Stock,Current
1396,2025-07-20,97,6,97,78,19,123,27,Low Stock,Future
1397,2024-06-28,43,6,40,48,0,124,37,Stockout,Current
1398,2025-06-20,92,6,115,18,97,64,5,Healthy,Future
1399,2024-03-22,55,6,14,18,0,139,38,Stockout,Current
1400,2024-05-21,64,5,95,71,24,90,1,Low Stock,Current
1401,2024-03-06,59,6,110,78,32,91,40,Low Stock,Current
1402,2024-11-02,92,6,92,14,78,62,18,Healthy,Future
1403,2025-03-03,27,3,338,54,284,64,19,Healthy,Future
1404,2024-02-13,74,5,137,48,89,103,12,Low Stock,Current
1405,2024-04-18,84,6,256,84,172,116,12,Healthy,Future
1406,2025-06-01,64,1,84,36,48,138,29,Low Stock,Current
1407,2025-03-22,119,6,67,45,22,67,26,Low Stock,Current
1408,2025-10-16,73,6,151,56,95,71,1,Healthy,Current
1409,2024-06-19,85,6,90,83,7,54,47,Low Stock,Current
1410,2025-06-27,80,4,229,30,199,132,39,Healthy,Current
1411,2025-10-18,105,2,173,67,106,110,13,Low Stock,Future
1412,2025-02-27,41,6,169,10,159,67,14,Healthy,Current
1413,2024-10-18,2,6,255,72,183,53,26,Healthy,Current
1414,2024-06-21,37,5,92,1,91,71,5,Healthy,Current
1415,2024-03-28,25,4,129,76,53,114,4,Low Stock,Future
1416,2025-04-11,69,3,118,3,115,49,12,Healthy,Future
1417,2025-06-13,36,3,106,27,79,93,34,Low Stock,Current
1418,2025-03-15,107,1,176,32,144,71,3,Healthy,Future
1419,2024-12-04,82,2,135,56,79,50,21,Healthy,Current
1420,2025-01-05,1,5,37,82,0,74,5,Stockout,Current
1421,2025-04-02,24,2,72,88,0,113,28,Stockout,Future
1422,2024-08-13,74,1,168,36,132,119,18,Healthy,Current
1423,2024-08-02,63,6,3,8,0,113,29,Stockout,Current
1424,2025-10-15,37,6,89,50,39,42,27,Low Stock,Current
1425,2025-11-20,79,2,181,67,114,129,22,Low Stock,Future
1426,2024-06-17,71,6,50,22,28,41,11,Low Stock,Current
1427,2025-09-02,49,1,70,39,31,136,25,Low Stock,Current
1428,2024-04-14,117,2,103,48,55,61,46,Low Stock,Current
1429,2024-02-20,67,4,130,25,105,114,19,Low Stock,Future
1430,2025-02-12,79,5,298,8,290,78,7,Healthy,Future
1431,2024-08-30,53,1,39,58,0,43,49,Stockout,Current
1432,2024-07-05,80,5,182,3,179,70,44,Healthy,Future
1433,2024-03-29,9,3,12,25,0,62,47,Stockout,Current
1434,2024-05-17,90,2,213,9,204,128,8,Healthy,Future
1435,2024-09-01,47,1,101,23,78,134,18,Low Stock,Current
1436,2025-03-13,66,1,113,44,69,138,12,Low Stock,Current
1437,2025-10-09,11,6,95,4,91,107,1,Low Stock,Future
1438,2024-12-22,26,2,284,59,225,50,13,Healthy,Future
1439,2025-04-04,84,5,33,50,0,105,15,Stockout,Current
1440,2024-07-03,58,6,198,47,151,90,27,Healthy,Current
1441,2024-09-03,61,2,25,63,0,129,6,Stockout,Current
1442,2024-08-15,120,6,62,75,0,131,46,Stockout,Future
1443,2024-04-17,13,1,346,43,303,41,32,Healthy,Future
1444,2024-02-27,47,3,224,55,169,106,27,Healthy,Current
1445,2024-06-18,116,3,18,82,0,132,43,Stockout,Current
1446,2025-12-22,57,5,109,37,72,59,50,Healthy,Current
1447,2025-10-24,95,6,101,45,56,44,43,Healthy,Current
1448,2024-11-01,87,2,113,21,92,130,35,Low Stock,Current
1449,2025-11-07,113,6,233,3,230,114,37,Healthy,Current
1450,2025-06-29,106,6,102,0,102,117,29,Low Stock,Current
1451,2024-10-22,117,4,218,48,170,99,7,Healthy,Future
1452,2025-10-05,88,6,200,68,132,140,47,Low Stock,Current
1453,2025-07-17,68,1,1,12,0,127,17,Stockout,Current
1454,2024-06-06,83,1,201,67,134,103,19,Healthy,Current
1455,2025-11-17,78,6,22,56,0,138,26,Stockout,Current
1456,2024-08-03,75,4,337,88,249,126,3,Healthy,Future
1457,2024-11-16,102,4,159,56,103,78,34,Healthy,Future
1458,2024-11-14,89,6,150,54,96,71,33,Healthy,Current
1459,2024-09-19,10,3,50,37,13,55,0,Low Stock,Current
1460,2025-03-18,51,6,166,60,106,68,49,Healthy,Current
1461,2024-01-11,97,6,91,73,18,63,29,Low Stock,Current
1462,2025-04-17,95,4,259,28,231,70,21,Healthy,Future
1463,2025-07-02,6,1,80,88,0,46,42,Stockout,Current
1464,2025-12-09,50,3,102,58,44,90,32,Low Stock,Current
1465,2025-07-11,105,4,75,10,65,135,13,Low Stock,Future
1466,2024-11-05,68,6,239,61,178,105,15,Healthy,Current
1467,2025-06-24,10,3,65,40,25,126,8,Low Stock,Current
1468,2025-02-01,87,1,200,28,172,70,8,Healthy,Future
1469,2024-10-28,24,6,208,23,185,96,15,Healthy,Current
1470,2024-10-24,49,6,275,13,262,76,28,Healthy,Future
1471,2024-08-21,14,1,141,64,77,66,5,Healthy,Current
1472,2025-01-24,16,5,198,74,124,72,9,Healthy,Current
1473,2024-06-11,60,1,112,7,105,91,48,Healthy,Current
1474,2025-04-12,3,2,272,66,206,67,32,Healthy,Future
1475,2024-10-11,32,3,157,79,78,116,39,Low Stock,Current
1476,2025-01-12,2,2,239,72,167,45,18,Healthy,Current
1477,2025-10-01,41,2,32,0,32,93,27,Low Stock,Current
1478,2025-03-25,42,1,153,21,132,72,31,Healthy,Current
1479,2024-09-17,11,5,331,81,250,113,33,Healthy,Future
1480,2025-06-02,23,2,250,40,210,114,22,Healthy,Current
1481,2024-08-15,42,6,183,23,160,40,11,Healthy,Future
1482,2025-07-30,104,1,155,41,114,115,14,Low Stock,Current
1483,2025-03-06,23,2,160,32,128,96,39,Healthy,Current
1484,2025-01-08,50,6,185,73,112,96,29,Healthy,Future
1485,2025-04-24,48,1,216,32,184,67,40,Healthy,Future
1486,2024-01-11,14,6,115,22,93,50,39,Healthy,Future
1487,2024-09-23,120,6,264,38,226,98,45,Healthy,Future
1488,2024-10-16,92,4,63,33,30,116,1,Low Stock,Future
1489,2025-06-14,7,5,64,66,0,98,27,Stockout,Future
1490,2025-08-30,75,6,205,19,186,140,20,Healthy,Current
1491,2024-10-09,119,2,145,68,77,80,50,Low Stock,Current
1492,2024-05-10,59,5,115,32,83,96,12,Low Stock,Current
1493,2025-09-20,107,5,53,83,0,56,22,Stockout,Current
1494,2025-11-15,85,1,68,41,27,66,20,Low Stock,Current
1495,2024-06-03,57,5,356,74,282,107,20,Healthy,Future
1496,2025-04-06,119,2,183,36,147,47,38,Healthy,Current
1497,2025-05-12,114,1,40,74,0,114,33,Stockout,Current
1498,2024-06-02,110,6,132,77,55,63,8,Low Stock,Current
1499,2024-11-13,120,6,117,18,99,48,24,Healthy,Current
1500,2024-12-23,105,1,229,19,210,140,40,Healthy,Future
1501,2025-01-10,117,6,100,27,73,111,2,Low Stock,Current
1502,2025-11-09,74,3,226,45,181,56,28,Healthy,Current
1503,2024-03-28,111,3,94,13,81,96,18,Low Stock,Current
1504,2025-05-09,66,6,240,15,225,92,45,Healthy,Future
1505,2024-05-11,72,6,90,56,34,128,1,Low Stock,Current
1506,2025-09-14,85,3,67,19,48,140,8,Low Stock,Future
1507,2024-06-19,51,6,310,86,224,47,0,Healthy,Future
1508,2025-08-20,1,6,77,3,74,82,24,Low Stock,Current
1509,2025-10-08,12,6,333,55,278,41,0,Healthy,Future
1510,2024-06-17,113,3,352,38,314,108,46,Healthy,Future
1511,2025-06-23,117,3,170,30,140,44,47,Healthy,Current
1512,2024-09-25,40,4,161,70,91,98,28,Low Stock,Future
1513,2025-06-12,102,1,104,83,21,121,38,Low Stock,Current
1514,2025-12-28,37,6,267,7,260,111,49,Healthy,Future
1515,2025-04-07,29,6,143,54,89,55,24,Healthy,Current
1516,2024-05-24,3,3,250,58,192,98,31,Healthy,Future
1517,2024-03-11,105,6,164,76,88,48,4,Healthy,Current
1518,2025-09-27,49,2,168,45,123,107,16,Healthy,Current
1519,2024-04-23,2,6,83,9,74,115,7,Low Stock,Current
1520,2024-02-03,91,1,97,89,8,120,9,Low Stock,Future
1521,2025-04-25,23,6,113,88,25,121,39,Low Stock,Current
1522,2024-10-17,45,6,171,34,137,103,16,Healthy,Current
1523,2024-12-25,13,6,74,86,0,56,39,Stockout,Current
1524,2025-06-01,34,6,314,86,228,79,18,Healthy,Future
1525,2025-02-03,120,6,205,71,134,63,41,Healthy,Future
1526,2024-11-09,103,1,208,87,121,52,37,Healthy,Current
1527,2025-01-28,90,6,210,10,200,116,6,Healthy,Future
1528,2025-06-12,92,3,250,46,204,64,31,Healthy,Future
1529,2024-09-09,76,4,187,37,150,54,42,Healthy,Future
1530,2025-12-22,45,3,352,72,280,72,23,Healthy,Future
1531,2024-06-03,63,6,218,9,209,60,15,Healthy,Future
1532,2025-04-05,9,3,27,89,0,128,47,Stockout,Current
1533,2024-03-06,110,1,142,19,123,70,24,Healthy,Future
1534,2025-06-26,90,2,108,39,69,87,44,Low Stock,Future
1535,2024-07-26,90,6,208,6,202,71,48,Healthy,Future
1536,2025-08-01,35,6,149,79,70,78,38,Low Stock,Current
1537,2025-07-19,64,6,301,6,295,108,48,Healthy,Future
1538,2025-04-18,45,3,269,6,263,132,19,Healthy,Future
1539,2024-10-06,12,2,61,15,46,97,45,Low Stock,Current
1540,2025-08-29,96,6,124,0,124,133,15,Low Stock,Future
1541,2025-01-20,46,5,125,66,59,75,39,Low Stock,Future
1542,2024-06-17,82,1,84,84,0,133,5,Stockout,Current
1543,2025-04-05,32,6,147,13,134,83,4,Healthy,Current
1544,2025-04-15,14,6,249,72,177,122,32,Healthy,Future
1545,2025-12-07,34,5,133,84,49,98,19,Low Stock,Future
1546,2024-08-11,21,1,252,86,166,102,29,Healthy,Current
1547,2025-02-02,74,6,119,56,63,98,3,Low Stock,Future
1548,2024-11-05,83,6,52,8,44,121,10,Low Stock,Future
1549,2025-06-19,19,6,55,41,14,74,32,Low Stock,Future
1550,2024-04-12,30,1,331,76,255,109,35,Healthy,Future
1551,2025-12-19,25,1,291,51,240,133,44,Healthy,Future
1552,2025-02-04,88,1,113,70,43,86,22,Low Stock,Future
1553,2024-07-24,31,1,35,21,14,118,32,Low Stock,Current
1554,2024-03-23,107,6,265,14,251,88,17,Healthy,Future
1555,2025-05-17,22,6,128,1,127,126,47,Healthy,Current
1556,2024-10-21,109,2,249,21,228,86,3,Healthy,Current
1557,2025-05-23,104,6,280,20,260,106,4,Healthy,Future
1558,2025-01-15,84,3,95,31,64,105,2,Low Stock,Current
1559,2024-08-25,67,1,85,88,0,131,29,Stockout,Future
1560,2025-01-26,72,3,45,60,0,53,49,Stockout,Current
1561,2025-06-02,113,3,38,86,0,47,45,Stockout,Current
1562,2025-03-20,19,6,68,50,18,53,48,Low Stock,Future
1563,2024-02-28,50,3,270,64,206,73,20,Healthy,Future
1564,2024-07-14,104,6,56,22,34,89,14,Low Stock,Current
1565,2025-12-22,20,6,46,37,9,45,29,Low Stock,Current
1566,2025-05-24,30,1,111,33,78,93,3,Low Stock,Current
1567,2025-05-04,96,3,57,13,44,140,10,Low Stock,Current
1568,2024-07-21,69,3,104,78,26,108,11,Low Stock,Current
1569,2025-11-16,120,6,216,23,193,60,41,Healthy,Future
1570,2025-06-18,51,4,24,79,0,129,40,Stockout,Current
1571,2025-10-18,113,6,273,9,264,61,25,Healthy,Future
1572,2025-06-07,84,1,192,21,171,116,11,Healthy,Future
1573,2025-06-29,60,2,131,20,111,95,14,Healthy,Current
1574,2025-06-01,40,4,75,9,66,117,42,Low Stock,Current
1575,2025-04-02,41,4,75,74,1,138,46,Low Stock,Current
1576,2024-06-19,6,6,162,71,91,121,40,Low Stock,Current
1577,2025-03-06,79,6,121,67,54,134,8,Low Stock,Future
1578,2025-07-03,57,4,358,24,334,99,26,Healthy,Future
1579,2025-07-09,90,1,109,43,66,124,45,Low Stock,Future
1580,2024-06-17,33,6,100,6,94,67,49,Healthy,Future
1581,2025-03-21,3,2,145,73,72,62,2,Healthy,Future
1582,2024-03-10,72,1,16,83,0,95,5,Stockout,Current
1583,2024-06-14,72,3,92,53,39,91,43,Low Stock,Current
1584,2025-08-06,69,4,93,56,37,72,41,Low Stock,Current
1585,2025-06-19,26,4,97,2,95,140,0,Low Stock,Future
1586,2024-11-18,107,5,186,45,141,64,34,Healthy,Future
1587,2025-02-19,9,6,238,5,233,42,37,Healthy,Future
1588,2025-05-22,79,6,56,55,1,75,0,Low Stock,Current
1589,2025-05-31,78,2,241,84,157,134,25,Healthy,Current
1590,2025-07-30,67,6,67,6,61,91,30,Low Stock,Future
1591,2025-04-15,109,2,47,49,0,140,42,Stockout,Future
1592,2024-02-14,73,3,37,29,8,79,0,Low Stock,Current
1593,2024-12-11,62,3,191,23,168,133,35,Healthy,Future
1594,2024-11-10,91,3,154,27,127,104,8,Healthy,Future
1595,2024-06-12,105,5,78,36,42,127,40,Low Stock,Current
1596,2024-12-30,18,6,203,17,186,110,46,Healthy,Future
1597,2024-11-01,46,1,132,89,43,115,20,Low Stock,Current
1598,2024-06-20,76,2,158,23,135,64,46,Healthy,Current
1599,2025-01-19,69,6,125,79,46,81,44,Low Stock,Current
1600,2025-01-09,18,6,32,70,0,66,10,Stockout,Current
1601,2024-05-01,50,6,288,79,209,121,13,Healthy,Future
1602,2025-02-24,106,6,193,21,172,54,19,Healthy,Current
1603,2024-11-16,44,4,164,28,136,122,28,Healthy,Current
1604,2024-06-20,90,1,178,89,89,50,2,Healthy,Current
1605,2024-08-26,108,2,249,44,205,125,17,Healthy,Future
1606,2025-07-03,9,6,166,84,82,86,24,Low Stock,Future
1607,2025-11-23,106,6,286,10,276,78,19,Healthy,Future
1608,2024-09-14,75,2,43,28,15,126,41,Low Stock,Current
1609,2025-07-23,49,5,15,47,0,106,42,Stockout,Current
1610,2024-11-05,91,6,7,31,0,122,19,Stockout,Current
1611,2024-01-18,62,6,187,84,103,110,46,Low Stock,Current
1612,2024-05-30,51,6,116,50,66,59,30,Healthy,Future
1613,2025-12-17,84,6,1,90,0,97,36,Stockout,Current
1614,2024-10-04,28,2,173,21,152,52,43,Healthy,Current
1615,2025-08-21,68,1,27,67,0,80,11,Stockout,Current
1616,2025-01-23,85,3,43,50,0,115,16,Stockout,Current
1617,2024-04-19,50,1,67,57,10,119,15,Low Stock,Current
1618,2025-04-28,57,1,205,76,129,124,48,Healthy,Current
1619,2025-06-09,42,2,178,75,103,103,3,Healthy,Current
1620,2024-11-30,108,3,238,34,204,76,46,Healthy,Future
1621,2024-06-02,88,5,62,38,24,108,50,Low Stock,Future
1622,2025-07-31,81,4,208,32,176,52,0,Healthy,Current
1623,2024-09-18,53,6,116,78,38,48,42,Low Stock,Current
1624,2024-07-15,31,1,128,42,86,49,39,Healthy,Current
1625,2024-06-30,56,2,25,48,0,121,30,Stockout,Current
1626,2025-01-20,41,6,227,63,164,97,10,Healthy,Future
1627,2024-08-01,66,2,296,83,213,128,21,Healthy,Future
1628,2025-04-03,21,6,44,63,0,138,0,Stockout,Current
1629,2024-05-11,9,6,286,83,203,85,10,Healthy,Future
1630,2024-02-24,30,4,11,83,0,94,44,Stockout,Current
1631,2024-08-14,76,6,296,41,255,77,13,Healthy,Future
1632,2024-06-14,85,2,81,80,1,51,23,Low Stock,Current
1633,2025-06-29,62,3,0,63,0,50,44,Stockout,Current
1634,2025-07-04,70,1,304,20,284,83,22,Healthy,Future
1635,2024-11-08,76,6,141,63,78,125,37,Low Stock,Future
1636,2024-02-29,14,1,320,73,247,132,47,Healthy,Future
1637,2024-03-21,12,2,241,69,172,124,43,Healthy,Current
1638,2024-04-04,34,3,10,21,0,41,36,Stockout,Current
1639,2025-08-31,5,5,227,50,177,61,21,Healthy,Future
1640,2025-10-02,62,2,142,87,55,138,46,Low Stock,Future
1641,2025-11-18,119,1,140,58,82,65,43,Healthy,Future
1642,2025-11-09,5,6,183,79,104,42,18,Healthy,Current
1643,2024-06-20,30,3,180,1,179,85,22,Healthy,Current
1644,2024-03-27,70,1,41,28,13,108,14,Low Stock,Current
1645,2024-02-14,107,6,104,74,30,115,19,Low Stock,Current
1646,2025-05-19,77,1,92,41,51,140,31,Low Stock,Current
1647,2025-06-17,90,1,320,4,316,43,4,Healthy,Future
1648,2025-02-20,94,6,241,50,191,47,5,Healthy,Current
1649,2024-02-21,45,3,216,82,134,66,4,Healthy,Future
1650,2025-06-27,84,6,152,25,127,87,39,Healthy,Future
1651,2025-06-27,62,4,346,13,333,88,13,Healthy,Future
1652,2024-11-01,2,1,219,1,218,40,20,Healthy,Current
1653,2025-08-05,80,4,146,21,125,108,12,Healthy,Current
1654,2025-05-18,3,1,14,20,0,76,24,Stockout,Current
1655,2024-04-25,50,5,325,76,249,96,13,Healthy,Future
1656,2024-02-18,51,1,139,72,67,93,30,Low Stock,Future
1657,2025-05-26,82,3,140,82,58,113,43,Low Stock,Current
1658,2025-08-05,22,3,163,59,104,69,43,Healthy,Future
1659,2024-02-18,3,2,88,2,86,59,36,Healthy,Current
1660,2024-06-09,27,3,67,64,3,103,17,Low Stock,Current
1661,2025-04-03,104,1,4,25,0,69,50,Stockout,Current
1662,2024-01-05,51,6,235,43,192,88,30,Healthy,Future
1663,2025-11-17,4,6,15,21,0,52,0,Stockout,Current
1664,2025-09-07,65,6,60,23,37,66,19,Low Stock,Future
1665,2025-06-15,20,5,324,62,262,68,14,Healthy,Future
1666,2024-04-24,34,1,79,77,2,140,47,Low Stock,Current
1667,2025-06-19,102,3,54,27,27,50,39,Low Stock,Future
1668,2025-08-06,52,4,102,6,96,67,18,Healthy,Current
1669,2024-05-27,109,5,157,67,90,137,32,Low Stock,Current
1670,2025-05-08,44,6,104,7,97,87,2,Healthy,Current
1671,2024-02-28,24,3,228,54,174,47,0,Healthy,Current
1672,2024-02-29,19,6,115,52,63,121,7,Low Stock,Future
1673,2025-06-20,66,6,211,23,188,100,45,Healthy,Future
1674,2024-05-14,74,1,113,23,90,86,38,Healthy,Future
1675,2024-03-15,119,1,234,6,228,51,38,Healthy,Current
1676,2025-05-17,50,2,254,26,228,48,3,Healthy,Future
1677,2024-11-18,83,3,236,82,154,41,8,Healthy,Current
1678,2025-06-21,37,2,19,74,0,139,42,Stockout,Current
1679,2025-08-13,92,4,136,27,109,77,3,Healthy,Current
1680,2025-07-06,97,5,346,81,265,107,50,Healthy,Future
1681,2025-09-23,78,3,49,12,37,110,20,Low Stock,Future
1682,2024-09-29,49,6,83,72,11,128,18,Low Stock,Current
1683,2025-05-23,74,3,41,33,8,104,2,Low Stock,Current
1684,2024-01-22,46,1,123,77,46,58,35,Low Stock,Current
1685,2025-05-23,69,4,105,14,91,48,18,Healthy,Current
1686,2025-11-11,102,6,7,28,0,40,18,Stockout,Current
1687,2025-04-04,57,1,71,40,31,121,20,Low Stock,Current
1688,2024-03-07,26,2,148,32,116,59,23,Healthy,Current
1689,2024-07-03,66,1,97,50,47,42,18,Healthy,Current
1690,2025-05-26,25,2,66,66,0,88,12,Stockout,Future
1691,2024-04-24,65,6,218,49,169,61,24,Healthy,Current
1692,2024-04-16,10,6,10,76,0,73,26,Stockout,Current
1693,2024-01-13,90,4,176,20,156,140,24,Healthy,Current
1694,2025-04-30,55,4,37,45,0,55,27,Stockout,Current
1695,2024-02-16,68,5,132,46,86,122,18,Low Stock,Current
1696,2024-08-08,23,1,96,68,28,103,10,Low Stock,Future
1697,2025-10-01,41,5,13,14,0,45,31,Stockout,Current
1698,2025-02-22,6,6,36,5,31,56,14,Low Stock,Current
1699,2025-11-22,35,2,240,50,190,76,50,Healthy,Future
1700,2024-04-12,60,5,349,37,312,80,12,Healthy,Future
1701,2024-07-25,97,1,173,25,148,78,9,Healthy,Current
1702,2025-02-10,38,2,330,51,279,66,8,Healthy,Future
1703,2025-07-09,60,6,88,47,41,134,18,Low Stock,Current
1704,2025-12-21,29,6,18,1,17,57,49,Low Stock,Current
1705,2025-05-05,99,6,347,63,284,86,0,Healthy,Future
1706,2025-10-01,57,2,260,19,241,87,44,Healthy,Future
1707,2025-09-08,89,1,93,28,65,111,15,Low Stock,Current
1708,2024-12-06,92,6,41,59,0,115,42,Stockout,Current
1709,2024-07-07,62,1,231,90,141,109,47,Healthy,Current
1710,2024-10-14,29,1,121,15,106,126,13,Low Stock,Future
1711,2024-05-07,103,2,100,47,53,96,5,Low Stock,Current
1712,2025-03-03,44,3,63,8,55,101,12,Low Stock,Future
1713,2024-07-30,73,6,183,34,149,122,38,Healthy,Current
1714,2025-09-13,118,6,137,76,61,97,32,Low Stock,Current
1715,2025-10-29,26,3,165,13,152,116,47,Healthy,Current
1716,2024-11-20,89,4,175,39,136,86,34,Healthy,Current
1717,2025-10-11,68,2,67,68,0,73,21,Stockout,Current
1718,2024-03-10,24,6,138,35,103,71,24,Healthy,Current
1719,2025-02-14,38,1,291,45,246,130,40,Healthy,Future
1720,2025-06-29,74,4,204,16,188,112,6,Healthy,Current
1721,2024-12-17,105,6,71,49,22,53,43,Low Stock,Future
1722,2025-01-02,118,2,349,73,276,109,46,Healthy,Future
1723,2024-07-03,91,6,359,50,309,91,6,Healthy,Future
1724,2024-11-09,44,4,320,38,282,72,42,Healthy,Future
1725,2025-05-19,95,1,261,7,254,102,33,Healthy,Future
1726,2024-10-06,34,1,153,25,128,98,31,Healthy,Future
1727,2025-08-27,24,3,262,83,179,44,34,Healthy,Future
1728,2025-07-30,8,6,218,16,202,53,19,Healthy,Future
