order_id,order_date,customer_id,product_id,store_id,quantity,unit_price,discount_amount,gross_sales,net_sales,delivery_delay_days,delivery_status,sales_channel,scenario_phase
1671,2025-12-08,87,36,6,4,162.38,30.94,649.52,618.58,1,Late,Online,Current
1672,2025-05-07,744,60,6,3,148.3,13.19,444.9,431.71,0,On Time,Online,Current
1673,2024-10-03,669,1,6,2,125.71,22.82,251.42,228.6,0,On Time,Online,Future
1674,2024-04-20,401,95,6,2,168.8,33.06,337.6,304.54,2,Late,Online,Current
1675,2024-12-14,288,58,1,4,118.61,3.64,474.44,470.8,1,Late,Click & Collect,Current
1676,2025-10-18,495,105,1,2,45.95,19.8,91.9,72.1,0,On Time,Wholesale,Current
1677,2024-09-21,864,5,1,3,140.44,27.23,421.32,394.09,0,On Time,Online,Current
1678,2025-10-14,789,42,6,1,65.4,34.57,65.4,30.83,5,Late,Online,Current
1679,2025-01-16,954,102,6,2,68.71,24.82,137.42,112.6,0,On Time,Click & Collect,Future
1680,2025-03-24,549,86,4,2,102.94,15.74,205.88,190.14,4,Late,Online,Current
1681,2025-11-16,270,8,3,1,62.57,22.6,62.57,39.97,0,On Time,Click & Collect,Current
1682,2024-05-26,955,96,6,1,44.65,18.89,44.65,25.76,0,On Time,Online,Future
1683,2025-07-13,808,7,2,4,172.34,34.14,689.36,655.22,0,On Time,In-Store,Current
1684,2025-02-11,608,35,6,1,41.4,19.09,41.4,22.31,0,On Time,Online,Future
1685,2025-02-12,725,63,5,4,50.08,25.08,200.32,175.24,5,Late,In-Store,Current
1686,2025-09-03,211,81,1,4,110.75,1.6,443.0,441.4,2,Late,Wholesale,Future
1687,2024-01-29,308,2,6,4,200.36,25.18,801.44,776.26,1,Late,Online,Current
1688,2024-06-06,353,26,6,3,117.76,17.54,353.28,335.74,0,On Time,Online,Current
1689,2025-07-16,703,86,4,4,102.94,5.95,411.76,405.81,0,On Time,Wholesale,Current
1690,2024-10-01,869,21,1,1,44.65,12.65,44.65,32.0,1,Late,Online,Current
1691,2024-08-17,615,73,6,3,20.46,24.1,61.38,37.28,0,On Time,Online,Current
1692,2025-11-23,312,30,5,3,33.3,23.87,99.9,76.03,2,Late,In-Store,Current
1693,2025-05-29,267,13,2,2,109.25,6.01,218.5,212.49,0,On Time,Click & Collect,Current
1694,2025-05-11,770,94,2,4,56.02,25.04,224.08,199.04,0,On Time,Click & Collect,Current
1695,2024-12-05,111,49,6,3,134.92,0.61,404.76,404.15,0,On Time,Online,Future
1696,2024-02-22,107,12,2,1,177.18,3.4,177.18,173.78,0,On Time,Online,Future
1697,2024-02-10,407,51,6,3,110.62,11.89,331.86,319.97,0,On Time,Online,Future
1698,2025-03-09,851,103,3,1,113.76,27.88,113.76,85.88,6,Late,Online,Current
1699,2024-11-04,883,94,4,1,56.02,1.44,56.02,54.58,0,On Time,Click & Collect,Current
1700,2024-08-08,939,100,2,4,91.89,31.71,367.56,335.85,0,On Time,Online,Future
1701,2024-07-03,447,21,6,1,44.65,19.53,44.65,25.12,1,Late,Online,Current
1702,2024-02-15,321,66,3,1,105.25,12.94,105.25,92.31,0,On Time,Click & Collect,Future
1703,2025-09-18,893,63,3,1,50.08,16.31,50.08,33.77,0,On Time,Click & Collect,Future
1704,2025-07-16,670,2,6,3,200.36,33.57,601.08,567.51,0,On Time,Online,Current
1705,2024-09-25,524,106,3,2,28.51,27.77,57.02,29.25,0,On Time,Wholesale,Current
1706,2024-03-01,564,43,3,1,129.42,30.52,129.42,98.9,0,On Time,In-Store,Current
1707,2024-04-12,95,72,3,1,141.82,14.71,141.82,127.11,0,On Time,In-Store,Current
1708,2025-10-05,910,41,4,1,110.65,15.01,110.65,95.64,0,On Time,Wholesale,Current
1709,2025-01-18,518,106,6,3,28.51,23.53,85.53,62.0,0,On Time,Online,Current
1710,2025-09-10,661,86,6,1,102.94,4.3,102.94,98.64,0,On Time,Online,Current
1711,2024-08-03,104,58,3,2,118.61,27.85,237.22,209.37,0,On Time,Online,Future
1712,2024-09-20,288,115,2,2,131.17,9.31,262.34,253.03,0,On Time,Online,Future
1713,2025-09-06,807,90,5,1,82.64,19.74,82.64,62.9,0,On Time,In-Store,Current
1714,2025-05-02,210,32,3,3,183.92,33.24,551.76,518.52,0,On Time,In-Store,Future
1715,2024-03-27,9,73,2,1,20.46,20.96,20.46,-0.5,1,Late,Online,Current
1716,2025-02-15,103,9,4,1,102.79,10.52,102.79,92.27,2,Late,Click & Collect,Future
1717,2024-03-03,120,37,3,4,141.5,17.5,566.0,548.5,0,On Time,Online,Future
1718,2024-10-22,130,60,4,4,148.3,31.73,593.2,561.47,1,Late,Wholesale,Current
1719,2024-04-17,542,100,6,1,91.89,23.62,91.89,68.27,0,On Time,Online,Future
1720,2025-08-18,869,101,6,2,123.75,11.65,247.5,235.85,0,On Time,Online,Future
1721,2025-03-19,698,83,6,3,73.64,19.86,220.92,201.06,6,Late,Online,Current
1722,2024-07-21,819,49,3,3,134.92,16.96,404.76,387.8,0,On Time,Online,Current
1723,2024-07-23,187,93,1,2,119.71,22.67,239.42,216.75,0,On Time,Click & Collect,Future
1724,2024-09-24,529,23,1,3,87.41,33.32,262.23,228.91,0,On Time,Wholesale,Future
1725,2025-05-05,102,67,6,2,214.61,31.03,429.22,398.19,0,On Time,Online,Future
1726,2024-09-20,914,117,2,4,131.87,19.07,527.48,508.41,0,On Time,Click & Collect,Future
1727,2024-08-24,463,118,4,2,167.17,16.49,334.34,317.85,6,Late,Wholesale,Current
1728,2024-05-15,956,104,6,3,154.04,1.31,462.12,460.81,7,Late,Online,Current
1729,2024-12-10,740,54,3,2,110.37,32.96,220.74,187.78,7,Late,Online,Current
1730,2024-07-08,327,35,1,1,41.4,20.23,41.4,21.17,0,On Time,Online,Future
1731,2024-05-27,380,103,3,1,113.76,15.77,113.76,97.99,0,On Time,Online,Current
1732,2024-02-22,313,96,6,1,44.65,11.36,44.65,33.29,0,On Time,Online,Future
1733,2024-11-24,508,37,6,2,141.5,22.39,283.0,260.61,0,On Time,Online,Current
1734,2024-01-13,856,77,6,3,132.93,15.79,398.79,383.0,0,On Time,Online,Future
1735,2025-06-15,646,3,3,1,182.39,11.36,182.39,171.03,2,Late,Online,Future
1736,2025-12-06,240,98,2,1,192.94,29.77,192.94,163.17,0,On Time,Online,Current
1737,2025-08-04,457,39,6,1,128.17,3.38,128.17,124.79,0,On Time,Online,Future
1738,2024-01-20,547,81,6,4,110.75,22.86,443.0,420.14,0,On Time,Online,Future
1739,2025-02-21,480,109,6,2,65.96,2.02,131.92,129.9,0,On Time,Online,Current
1740,2025-03-13,202,80,2,1,119.07,21.06,119.07,98.01,0,On Time,Wholesale,Current
1741,2024-05-01,124,88,4,1,41.48,20.23,41.48,21.25,0,On Time,In-Store,Current
1742,2025-04-07,323,105,6,1,45.95,20.34,45.95,25.61,0,On Time,Online,Current
1743,2025-12-25,467,46,5,1,117.41,22.68,117.41,94.73,0,On Time,In-Store,Future
1744,2025-04-20,54,81,3,2,110.75,3.36,221.5,218.14,0,On Time,In-Store,Current
1745,2025-11-07,501,4,3,3,143.64,25.04,430.92,405.88,0,On Time,Wholesale,Future
1746,2025-06-17,893,81,5,2,110.75,33.15,221.5,188.35,0,On Time,Wholesale,Current
1747,2024-06-24,711,95,5,4,168.8,32.94,675.2,642.26,0,On Time,In-Store,Current
1748,2024-10-21,762,43,2,3,129.42,1.06,388.26,387.2,0,On Time,Online,Current
1749,2025-12-14,655,43,4,2,129.42,21.97,258.84,236.87,0,On Time,Online,Future
1750,2025-04-05,544,107,2,2,49.65,27.48,99.3,71.82,0,On Time,Online,Current
1751,2024-06-23,274,98,6,3,192.94,32.57,578.82,546.25,7,Late,Online,Current
1752,2024-08-03,738,61,2,4,82.33,25.53,329.32,303.79,0,On Time,Wholesale,Current
1753,2024-02-22,152,106,2,3,28.51,27.39,85.53,58.14,0,On Time,In-Store,Current
1754,2025-06-18,389,64,1,2,106.6,7.22,213.2,205.98,0,On Time,Click & Collect,Current
1755,2025-11-14,560,106,6,2,28.51,17.58,57.02,39.44,0,On Time,Wholesale,Current
1756,2025-02-10,115,36,3,1,162.38,32.45,162.38,129.93,0,On Time,Click & Collect,Future
1757,2024-07-08,93,75,2,2,112.15,8.14,224.3,216.16,7,Late,Online,Current
1758,2024-02-16,285,62,1,2,180.58,17.69,361.16,343.47,0,On Time,Click & Collect,Future
1759,2025-01-20,298,27,4,1,148.3,32.09,148.3,116.21,0,On Time,In-Store,Future
1760,2024-11-12,503,50,4,3,97.72,6.91,293.16,286.25,0,On Time,Online,Future
1761,2024-01-14,198,112,1,1,167.65,27.81,167.65,139.84,0,On Time,Click & Collect,Future
1762,2024-10-12,656,43,4,3,129.42,5.38,388.26,382.88,0,On Time,Wholesale,Future
1763,2024-12-30,598,105,4,2,45.95,32.27,91.9,59.63,0,On Time,Online,Current
1764,2025-09-04,994,82,4,2,135.39,23.79,270.78,246.99,0,On Time,Online,Future
1765,2024-12-28,339,67,1,4,214.61,19.22,858.44,839.22,0,On Time,Wholesale,Current
1766,2025-06-02,619,110,2,3,159.94,12.73,479.82,467.09,0,On Time,Online,Future
1767,2025-05-14,63,46,5,1,117.41,21.46,117.41,95.95,4,Late,Click & Collect,Current
1768,2025-09-25,256,61,4,2,82.33,11.76,164.66,152.9,0,On Time,Wholesale,Future
1769,2025-12-12,393,18,6,3,53.11,2.33,159.33,157.0,4,Late,Online,Current
1770,2024-03-19,582,112,6,2,167.65,33.08,335.3,302.22,0,On Time,Online,Future
1771,2024-05-14,305,9,6,2,102.79,2.18,205.58,203.4,0,On Time,Online,Future
1772,2025-08-10,904,12,2,2,177.18,33.25,354.36,321.11,0,On Time,Online,Current
1773,2025-01-17,511,52,1,2,18.05,20.7,36.1,15.4,3,Late,Online,Current
1774,2025-06-26,195,73,5,4,20.46,23.53,81.84,58.31,0,On Time,Online,Future
1775,2024-11-29,936,48,6,2,94.16,2.84,188.32,185.48,0,On Time,Online,Future
1776,2025-12-26,729,30,6,2,33.3,24.46,66.6,42.14,0,On Time,Online,Future
1777,2024-01-03,358,115,1,3,131.17,12.19,393.51,381.32,0,On Time,Online,Future
1778,2025-08-08,567,34,3,3,116.01,22.17,348.03,325.86,0,On Time,Online,Future
1779,2025-06-13,852,103,6,3,113.76,28.25,341.28,313.03,0,On Time,Wholesale,Current
1780,2025-06-17,340,15,2,3,76.6,32.84,229.8,196.96,0,On Time,Online,Future
1781,2024-11-24,764,3,2,4,182.39,34.04,729.56,695.52,7,Late,Wholesale,Current
1782,2024-12-24,354,96,1,2,44.65,12.17,89.3,77.13,0,On Time,Online,Current
1783,2025-11-02,857,53,6,4,103.59,20.51,414.36,393.85,0,On Time,Online,Current
1784,2024-02-13,160,61,6,4,82.33,1.33,329.32,327.99,0,On Time,Online,Current
1785,2025-08-27,400,96,1,3,44.65,2.49,133.95,131.46,0,On Time,Click & Collect,Future
1786,2025-07-05,648,112,6,2,167.65,25.45,335.3,309.85,0,On Time,Online,Current
1787,2024-03-26,292,59,1,3,99.02,11.97,297.06,285.09,0,On Time,Click & Collect,Current
1788,2025-03-12,418,98,3,1,192.94,8.65,192.94,184.29,0,On Time,Online,Future
1789,2025-06-06,883,22,1,2,118.48,33.18,236.96,203.78,0,On Time,Wholesale,Current
1790,2025-01-11,740,96,5,1,44.65,12.22,44.65,32.43,0,On Time,In-Store,Future
1791,2024-06-21,699,12,6,4,177.18,16.82,708.72,691.9,0,On Time,Online,Future
1792,2025-06-13,22,15,6,3,76.6,10.84,229.8,218.96,0,On Time,Online,Current
1793,2025-07-31,764,83,6,2,73.64,24.38,147.28,122.9,0,On Time,Online,Future
1794,2025-05-05,636,119,3,3,21.52,22.97,64.56,41.59,0,On Time,Online,Future
1795,2024-12-13,98,80,2,4,119.07,11.58,476.28,464.7,0,On Time,Online,Future
1796,2025-08-02,592,71,6,3,135.62,3.25,406.86,403.61,0,On Time,Online,Future
1797,2024-09-02,567,48,6,3,94.16,18.82,282.48,263.66,6,Late,Online,Current
1798,2024-11-14,185,100,3,1,91.89,28.74,91.89,63.15,0,On Time,Wholesale,Future
1799,2024-05-26,4,33,6,2,219.29,33.91,438.58,404.67,0,On Time,Online,Current
1800,2025-08-28,370,86,6,4,102.94,0.76,411.76,411.0,0,On Time,Online,Future
1801,2024-10-13,427,5,6,2,140.44,29.22,280.88,251.66,0,On Time,Online,Future
1802,2024-10-31,361,86,2,3,102.94,4.94,308.82,303.88,0,On Time,Wholesale,Future
1803,2025-01-09,865,22,2,1,118.48,7.24,118.48,111.24,0,On Time,Wholesale,Current
1804,2024-02-24,873,41,2,2,110.65,20.05,221.3,201.25,4,Late,Wholesale,Current
1805,2025-09-29,573,98,5,1,192.94,32.65,192.94,160.29,0,On Time,Online,Current
1806,2024-03-29,701,62,6,3,180.58,0.37,541.74,541.37,0,On Time,Online,Current
1807,2024-07-26,93,116,1,3,159.24,19.4,477.72,458.32,3,Late,Online,Current
1808,2024-05-16,969,76,3,4,128.17,10.65,512.68,502.03,0,On Time,Click & Collect,Current
1809,2025-04-29,485,77,6,4,132.93,27.81,531.72,503.91,0,On Time,Online,Future
1810,2025-07-26,329,37,6,1,141.5,18.61,141.5,122.89,2,Late,Online,Future
1811,2024-10-19,368,29,1,1,130.05,1.35,130.05,128.7,0,On Time,Online,Current
1812,2024-05-31,819,94,6,4,56.02,3.17,224.08,220.91,0,On Time,Click & Collect,Current
1813,2024-03-05,547,43,6,2,129.42,5.5,258.84,253.34,0,On Time,Online,Current
1814,2024-02-11,252,29,1,1,130.05,5.87,130.05,124.18,0,On Time,Online,Current
1815,2024-05-09,871,36,5,4,162.38,26.96,649.52,622.56,0,On Time,Online,Current
1816,2024-07-11,283,101,6,1,123.75,10.25,123.75,113.5,0,On Time,Online,Current
1817,2024-05-24,387,104,4,4,154.04,29.72,616.16,586.44,0,On Time,In-Store,Future
1818,2025-08-14,603,102,6,4,68.71,34.9,274.84,239.94,0,On Time,Online,Current
1819,2024-06-19,147,27,6,3,148.3,2.44,444.9,442.46,0,On Time,Online,Current
1820,2024-04-23,101,25,1,3,27.12,23.36,81.36,58.0,0,On Time,Online,Future
1821,2024-10-03,333,10,2,3,78.41,13.68,235.23,221.55,0,On Time,In-Store,Current
1822,2024-03-01,791,61,6,2,82.33,34.14,164.66,130.52,0,On Time,Online,Future
1823,2024-06-26,499,92,2,4,46.38,6.88,185.52,178.64,0,On Time,Online,Current
1824,2024-12-06,16,21,1,4,44.65,16.0,178.6,162.6,0,On Time,Wholesale,Current
1825,2024-03-30,977,52,1,3,18.05,31.01,54.15,23.14,0,On Time,Click & Collect,Current
1826,2024-10-13,257,35,6,1,41.4,16.38,41.4,25.02,0,On Time,Online,Current
1827,2024-06-10,356,81,6,3,110.75,8.34,332.25,323.91,0,On Time,Online,Future
1828,2024-08-10,357,108,2,4,50.05,18.81,200.2,181.39,6,Late,Online,Current
1829,2024-10-15,107,62,6,1,180.58,13.93,180.58,166.65,0,On Time,Online,Current
1830,2024-09-12,350,16,6,3,103.76,25.38,311.28,285.9,1,Late,Online,Future
1831,2024-01-02,549,110,2,2,159.94,25.91,319.88,293.97,0,On Time,Click & Collect,Current
1832,2025-06-03,694,34,2,2,116.01,20.81,232.02,211.21,0,On Time,Wholesale,Current
1833,2024-02-26,847,53,1,4,103.59,22.11,414.36,392.25,1,Late,Online,Current
1834,2024-03-21,273,10,3,3,78.41,28.13,235.23,207.1,0,On Time,Online,Current
1835,2024-09-02,642,120,2,4,47.37,29.97,189.48,159.51,0,On Time,In-Store,Current
1836,2024-04-30,361,48,4,3,94.16,33.63,282.48,248.85,0,On Time,Online,Current
1837,2024-01-30,852,76,2,4,128.17,11.35,512.68,501.33,0,On Time,Online,Current
1838,2024-05-11,308,94,2,2,56.02,28.34,112.04,83.7,0,On Time,Online,Current
1839,2024-01-03,15,23,6,1,87.41,12.88,87.41,74.53,0,On Time,Online,Current
1840,2024-05-30,38,42,2,3,65.4,5.93,196.2,190.27,0,On Time,Online,Future
1841,2024-10-20,62,101,5,4,123.75,22.79,495.0,472.21,0,On Time,Online,Current
1842,2024-11-28,699,108,1,2,50.05,14.05,100.1,86.05,0,On Time,Click & Collect,Current
1843,2025-12-04,360,98,4,4,192.94,33.07,771.76,738.69,0,On Time,Click & Collect,Future
1844,2024-11-21,863,10,2,3,78.41,5.95,235.23,229.28,0,On Time,In-Store,Current
1845,2024-12-29,611,101,2,2,123.75,0.61,247.5,246.89,0,On Time,Online,Future
1846,2025-07-10,374,113,6,1,120.7,15.39,120.7,105.31,0,On Time,Online,Future
1847,2025-03-28,390,100,5,4,91.89,5.43,367.56,362.13,0,On Time,Click & Collect,Current
1848,2025-03-26,81,48,6,2,94.16,26.04,188.32,162.28,2,Late,Online,Current
1849,2025-11-04,257,93,6,2,119.71,25.64,239.42,213.78,0,On Time,Wholesale,Future
1850,2024-09-19,178,103,6,1,113.76,12.57,113.76,101.19,0,On Time,Online,Future
1851,2024-05-04,364,119,6,2,21.52,5.08,43.04,37.96,4,Late,Online,Current
1852,2025-11-13,243,49,2,1,134.92,20.41,134.92,114.51,4,Late,In-Store,Current
1853,2025-10-11,638,49,3,3,134.92,3.87,404.76,400.89,1,Late,In-Store,Current
1854,2024-06-11,348,98,6,3,192.94,2.26,578.82,576.56,0,On Time,Online,Future
1855,2024-09-03,620,108,4,3,50.05,5.69,150.15,144.46,0,On Time,Wholesale,Current
1856,2025-04-16,140,55,6,4,80.85,32.27,323.4,291.13,0,On Time,Online,Future
1857,2025-08-10,787,46,1,2,117.41,4.75,234.82,230.07,2,Late,Wholesale,Future
1858,2025-07-26,904,17,5,2,141.85,34.51,283.7,249.19,0,On Time,In-Store,Future
1859,2025-09-29,944,19,6,4,118.63,28.84,474.52,445.68,0,On Time,Online,Future
1860,2025-12-28,84,80,4,2,119.07,14.68,238.14,223.46,5,Late,In-Store,Current
1861,2024-09-11,445,58,2,2,118.61,32.78,237.22,204.44,0,On Time,Wholesale,Current
1862,2024-03-30,763,60,4,1,148.3,21.63,148.3,126.67,0,On Time,Wholesale,Current
1863,2025-02-10,512,102,3,2,68.71,12.85,137.42,124.57,0,On Time,In-Store,Future
1864,2025-10-31,349,75,3,4,112.15,7.09,448.6,441.51,4,Late,Online,Current
1865,2025-10-09,388,3,6,2,182.39,11.59,364.78,353.19,0,On Time,Online,Current
1866,2025-09-01,60,9,1,2,102.79,32.54,205.58,173.04,0,On Time,Click & Collect,Current
1867,2024-01-08,670,15,4,3,76.6,20.55,229.8,209.25,0,On Time,In-Store,Current
1868,2024-09-24,655,114,6,1,83.67,21.33,83.67,62.34,0,On Time,Online,Future
1869,2024-02-13,542,80,6,4,119.07,22.06,476.28,454.22,0,On Time,Online,Future
1870,2024-02-04,558,5,4,3,140.44,32.64,421.32,388.68,0,On Time,Click & Collect,Future
1871,2024-07-04,863,84,6,2,108.1,6.66,216.2,209.54,5,Late,Online,Current
1872,2024-05-06,744,41,3,1,110.65,22.19,110.65,88.46,1,Late,Online,Current
1873,2024-11-10,939,19,6,4,118.63,21.06,474.52,453.46,0,On Time,Online,Current
1874,2024-11-04,432,26,6,1,117.76,29.99,117.76,87.77,0,On Time,Online,Current
1875,2024-05-18,824,66,6,4,105.25,26.97,421.0,394.03,0,On Time,Online,Current
1876,2025-08-29,216,81,6,2,110.75,3.1,221.5,218.4,0,On Time,Online,Current
1877,2025-02-10,628,3,6,3,182.39,31.41,547.17,515.76,0,On Time,Online,Future
1878,2024-01-18,200,12,4,2,177.18,1.99,354.36,352.37,7,Late,Online,Current
1879,2025-08-12,411,16,6,1,103.76,30.37,103.76,73.39,0,On Time,Online,Current
1880,2025-09-19,545,13,2,4,109.25,8.03,437.0,428.97,0,On Time,Online,Future
1881,2025-06-19,25,68,1,2,76.01,28.49,152.02,123.53,0,On Time,Online,Future
1882,2024-10-19,909,18,6,1,53.11,2.62,53.11,50.49,1,Late,Online,Future
1883,2025-03-12,614,104,6,2,154.04,25.03,308.08,283.05,0,On Time,Online,Future
1884,2025-10-17,774,20,1,4,93.73,8.74,374.92,366.18,5,Late,In-Store,Current
1885,2025-10-13,605,108,6,2,50.05,30.59,100.1,69.51,0,On Time,Online,Current
1886,2025-12-26,716,53,4,2,103.59,15.83,207.18,191.35,0,On Time,Wholesale,Current
1887,2024-04-07,642,38,5,3,97.97,12.07,293.91,281.84,0,On Time,Click & Collect,Future
1888,2024-01-19,640,27,3,3,148.3,28.18,444.9,416.72,0,On Time,Click & Collect,Future
1889,2024-05-24,702,33,5,1,219.29,2.15,219.29,217.14,0,On Time,Online,Current
1890,2024-11-15,992,99,4,3,170.64,29.99,511.92,481.93,0,On Time,Online,Future
1891,2024-06-08,753,57,1,1,144.33,19.93,144.33,124.4,0,On Time,Click & Collect,Current
1892,2024-10-29,326,52,5,4,18.05,20.65,72.2,51.55,0,On Time,Online,Future
1893,2025-01-13,340,58,4,1,118.61,24.7,118.61,93.91,7,Late,In-Store,Current
1894,2025-07-22,714,103,4,4,113.76,27.09,455.04,427.95,0,On Time,Online,Future
1895,2024-01-23,693,102,1,2,68.71,34.96,137.42,102.46,0,On Time,Online,Future
1896,2025-07-27,456,12,4,4,177.18,13.34,708.72,695.38,3,Late,In-Store,Current
1897,2024-07-31,122,85,6,3,142.01,34.63,426.03,391.4,6,Late,Online,Current
1898,2025-01-11,668,36,3,1,162.38,30.82,162.38,131.56,0,On Time,Online,Current
1899,2025-07-28,806,10,3,1,78.41,25.96,78.41,52.45,0,On Time,Click & Collect,Current
1900,2025-05-21,270,75,6,3,112.15,2.63,336.45,333.82,0,On Time,Online,Current
1901,2025-03-28,678,54,6,4,110.37,10.63,441.48,430.85,2,Late,Online,Current
1902,2024-09-29,428,81,6,2,110.75,9.23,221.5,212.27,0,On Time,Click & Collect,Current
1903,2025-09-21,265,5,5,2,140.44,10.54,280.88,270.34,0,On Time,Online,Future
1904,2024-04-08,266,73,1,4,20.46,22.43,81.84,59.41,4,Late,Online,Current
1905,2025-12-19,725,19,4,4,118.63,26.89,474.52,447.63,5,Late,Wholesale,Current
1906,2024-03-20,931,35,6,1,41.4,25.11,41.4,16.29,0,On Time,Online,Current
1907,2025-02-23,309,25,1,1,27.12,12.26,27.12,14.86,0,On Time,Wholesale,Current
1908,2024-11-13,70,104,6,1,154.04,9.72,154.04,144.32,0,On Time,Online,Future
1909,2024-09-11,816,104,6,4,154.04,20.51,616.16,595.65,0,On Time,Online,Current
1910,2024-07-12,590,42,6,2,65.4,33.51,130.8,97.29,0,On Time,Online,Current
1911,2024-06-06,773,106,2,4,28.51,31.78,114.04,82.26,0,On Time,Online,Future
1912,2024-05-31,977,32,1,1,183.92,21.96,183.92,161.96,1,Late,Online,Current
1913,2024-10-13,548,112,5,3,167.65,4.01,502.95,498.94,0,On Time,Click & Collect,Current
1914,2025-12-25,864,12,6,3,177.18,15.97,531.54,515.57,0,On Time,Online,Current
1915,2024-01-19,285,119,5,1,21.52,27.59,21.52,-6.07,0,On Time,Online,Current
1916,2025-10-22,260,54,3,1,110.37,0.27,110.37,110.1,0,On Time,In-Store,Current
1917,2024-06-07,576,56,6,2,166.72,21.47,333.44,311.97,2,Late,Online,Future
1918,2024-05-13,730,78,4,2,57.86,19.17,115.72,96.55,0,On Time,Wholesale,Current
1919,2025-07-22,5,76,6,4,128.17,20.16,512.68,492.52,0,On Time,Online,Current
1920,2024-09-03,318,41,4,2,110.65,9.78,221.3,211.52,0,On Time,Online,Future
1921,2025-08-28,895,20,4,1,93.73,27.35,93.73,66.38,7,Late,Online,Current
1922,2024-03-29,265,80,3,4,119.07,18.42,476.28,457.86,0,On Time,Wholesale,Future
1923,2024-12-02,162,28,6,1,154.21,20.04,154.21,134.17,0,On Time,Online,Current
1924,2024-06-11,674,74,5,4,120.32,13.33,481.28,467.95,0,On Time,In-Store,Future
1925,2024-12-16,493,54,6,1,110.37,16.2,110.37,94.17,5,Late,Online,Current
1926,2024-08-05,608,6,2,4,127.67,12.96,510.68,497.72,0,On Time,Click & Collect,Current
1927,2025-02-05,503,79,6,1,174.91,9.23,174.91,165.68,0,On Time,Online,Future
1928,2025-12-13,162,47,4,2,146.36,26.42,292.72,266.3,0,On Time,Online,Future
1929,2025-09-16,445,115,6,3,131.17,24.85,393.51,368.66,1,Late,Online,Current
1930,2024-07-31,514,38,6,2,97.97,14.25,195.94,181.69,1,Late,Online,Current
1931,2025-01-05,756,97,6,4,54.01,30.97,216.04,185.07,0,On Time,Online,Future
1932,2025-12-02,164,67,6,3,214.61,7.64,643.83,636.19,0,On Time,Online,Future
1933,2025-12-12,627,105,3,3,45.95,3.88,137.85,133.97,0,On Time,Wholesale,Current
1934,2025-08-14,35,103,3,4,113.76,6.95,455.04,448.09,0,On Time,Click & Collect,Current
1935,2024-05-13,735,24,4,4,152.6,23.0,610.4,587.4,0,On Time,In-Store,Current
1936,2025-11-21,121,27,1,1,148.3,24.8,148.3,123.5,0,On Time,Click & Collect,Current
1937,2024-05-14,232,75,5,4,112.15,24.38,448.6,424.22,0,On Time,Online,Future
1938,2024-01-17,636,34,5,4,116.01,14.08,464.04,449.96,0,On Time,Wholesale,Current
1939,2024-11-23,190,42,3,2,65.4,4.89,130.8,125.91,0,On Time,In-Store,Future
1940,2024-08-30,391,67,5,4,214.61,7.28,858.44,851.16,0,On Time,Click & Collect,Future
1941,2024-03-25,861,11,1,3,40.32,3.36,120.96,117.6,0,On Time,Online,Future
1942,2024-04-30,676,19,6,2,118.63,29.51,237.26,207.75,0,On Time,Online,Future
1943,2025-10-08,900,2,2,4,200.36,1.26,801.44,800.18,0,On Time,Online,Future
1944,2024-09-27,190,58,2,4,118.61,30.86,474.44,443.58,5,Late,Online,Current
1945,2024-12-01,149,118,3,4,167.17,1.08,668.68,667.6,0,On Time,Online,Future
1946,2025-06-16,413,48,6,4,94.16,2.06,376.64,374.58,0,On Time,Online,Future
1947,2025-09-21,85,75,2,2,112.15,30.42,224.3,193.88,2,Late,Online,Future
1948,2025-09-25,244,48,3,4,94.16,31.54,376.64,345.1,0,On Time,Online,Future
1949,2025-04-08,539,73,1,2,20.46,9.29,40.92,31.63,0,On Time,Online,Future
